,Country_Region,Lat,Long,Date,value,Country_FR
47083,Albania,41.1533,20.1683,2020-07-17,3906,Albanie
47349,Albania,41.1533,20.1683,2020-07-18,4008,Albanie
47615,Albania,41.1533,20.1683,2020-07-19,4090,Albanie
47881,Albania,41.1533,20.1683,2020-07-20,4171,Albanie
48147,Albania,41.1533,20.1683,2020-07-21,4290,Albanie
48413,Albania,41.1533,20.1683,2020-07-22,4358,Albanie
48679,Albania,41.1533,20.1683,2020-07-23,4466,Albanie
48945,Albania,41.1533,20.1683,2020-07-24,4570,Albanie
49211,Albania,41.1533,20.1683,2020-07-25,4637,Albanie
49477,Albania,41.1533,20.1683,2020-07-26,4763,Albanie
49743,Albania,41.1533,20.1683,2020-07-27,4880,Albanie
50009,Albania,41.1533,20.1683,2020-07-28,4997,Albanie
50275,Albania,41.1533,20.1683,2020-07-29,5105,Albanie
50541,Albania,41.1533,20.1683,2020-07-30,5197,Albanie
50807,Albania,41.1533,20.1683,2020-07-31,5276,Albanie
51073,Albania,41.1533,20.1683,2020-08-01,5396,Albanie
51339,Albania,41.1533,20.1683,2020-08-02,5519,Albanie
51605,Albania,41.1533,20.1683,2020-08-03,5620,Albanie
51871,Albania,41.1533,20.1683,2020-08-04,5750,Albanie
52137,Albania,41.1533,20.1683,2020-08-05,5889,Albanie
52403,Albania,41.1533,20.1683,2020-08-06,6016,Albanie
52669,Albania,41.1533,20.1683,2020-08-07,6151,Albanie
52935,Albania,41.1533,20.1683,2020-08-08,6275,Albanie
53201,Albania,41.1533,20.1683,2020-08-09,6411,Albanie
53467,Albania,41.1533,20.1683,2020-08-10,6536,Albanie
53733,Albania,41.1533,20.1683,2020-08-11,6676,Albanie
53999,Albania,41.1533,20.1683,2020-08-12,6817,Albanie
54265,Albania,41.1533,20.1683,2020-08-13,6971,Albanie
54531,Albania,41.1533,20.1683,2020-08-14,7117,Albanie
54797,Albania,41.1533,20.1683,2020-08-15,7260,Albanie
55063,Albania,41.1533,20.1683,2020-08-16,7380,Albanie
55329,Albania,41.1533,20.1683,2020-08-17,7499,Albanie
55595,Albania,41.1533,20.1683,2020-08-18,7654,Albanie
55861,Albania,41.1533,20.1683,2020-08-19,7812,Albanie
56127,Albania,41.1533,20.1683,2020-08-20,7967,Albanie
56393,Albania,41.1533,20.1683,2020-08-21,8119,Albanie
56659,Albania,41.1533,20.1683,2020-08-22,8275,Albanie
56925,Albania,41.1533,20.1683,2020-08-23,8427,Albanie
57191,Albania,41.1533,20.1683,2020-08-24,8605,Albanie
57457,Albania,41.1533,20.1683,2020-08-25,8759,Albanie
57723,Albania,41.1533,20.1683,2020-08-26,8927,Albanie
57989,Albania,41.1533,20.1683,2020-08-27,9083,Albanie
58255,Albania,41.1533,20.1683,2020-08-28,9195,Albanie
58521,Albania,41.1533,20.1683,2020-08-29,9279,Albanie
58787,Albania,41.1533,20.1683,2020-08-30,9380,Albanie
59053,Albania,41.1533,20.1683,2020-08-31,9513,Albanie
59319,Albania,41.1533,20.1683,2020-09-01,9606,Albanie
59585,Albania,41.1533,20.1683,2020-09-02,9728,Albanie
59851,Albania,41.1533,20.1683,2020-09-03,9844,Albanie
60117,Albania,41.1533,20.1683,2020-09-04,9967,Albanie
60383,Albania,41.1533,20.1683,2020-09-05,10102,Albanie
60649,Albania,41.1533,20.1683,2020-09-06,10255,Albanie
60915,Albania,41.1533,20.1683,2020-09-07,10406,Albanie
2,Algeria,28.0339,1.6596,2020-01-22,0,Algérie
268,Algeria,28.0339,1.6596,2020-01-23,0,Algérie
534,Algeria,28.0339,1.6596,2020-01-24,0,Algérie
800,Algeria,28.0339,1.6596,2020-01-25,0,Algérie
1066,Algeria,28.0339,1.6596,2020-01-26,0,Algérie
1332,Algeria,28.0339,1.6596,2020-01-27,0,Algérie
1598,Algeria,28.0339,1.6596,2020-01-28,0,Algérie
1864,Algeria,28.0339,1.6596,2020-01-29,0,Algérie
2130,Algeria,28.0339,1.6596,2020-01-30,0,Algérie
2396,Algeria,28.0339,1.6596,2020-01-31,0,Algérie
2662,Algeria,28.0339,1.6596,2020-02-01,0,Algérie
2928,Algeria,28.0339,1.6596,2020-02-02,0,Algérie
3194,Algeria,28.0339,1.6596,2020-02-03,0,Algérie
3460,Algeria,28.0339,1.6596,2020-02-04,0,Algérie
3726,Algeria,28.0339,1.6596,2020-02-05,0,Algérie
3992,Algeria,28.0339,1.6596,2020-02-06,0,Algérie
4258,Algeria,28.0339,1.6596,2020-02-07,0,Algérie
4524,Algeria,28.0339,1.6596,2020-02-08,0,Algérie
4790,Algeria,28.0339,1.6596,2020-02-09,0,Algérie
5056,Algeria,28.0339,1.6596,2020-02-10,0,Algérie
5322,Algeria,28.0339,1.6596,2020-02-11,0,Algérie
5588,Algeria,28.0339,1.6596,2020-02-12,0,Algérie
5854,Algeria,28.0339,1.6596,2020-02-13,0,Algérie
6120,Algeria,28.0339,1.6596,2020-02-14,0,Algérie
6386,Algeria,28.0339,1.6596,2020-02-15,0,Algérie
6652,Algeria,28.0339,1.6596,2020-02-16,0,Algérie
6918,Algeria,28.0339,1.6596,2020-02-17,0,Algérie
7184,Algeria,28.0339,1.6596,2020-02-18,0,Algérie
7450,Algeria,28.0339,1.6596,2020-02-19,0,Algérie
7716,Algeria,28.0339,1.6596,2020-02-20,0,Algérie
7982,Algeria,28.0339,1.6596,2020-02-21,0,Algérie
8248,Algeria,28.0339,1.6596,2020-02-22,0,Algérie
8514,Algeria,28.0339,1.6596,2020-02-23,0,Algérie
8780,Algeria,28.0339,1.6596,2020-02-24,0,Algérie
9046,Algeria,28.0339,1.6596,2020-02-25,1,Algérie
9312,Algeria,28.0339,1.6596,2020-02-26,1,Algérie
9578,Algeria,28.0339,1.6596,2020-02-27,1,Algérie
9844,Algeria,28.0339,1.6596,2020-02-28,1,Algérie
10110,Algeria,28.0339,1.6596,2020-02-29,1,Algérie
10376,Algeria,28.0339,1.6596,2020-03-01,1,Algérie
10642,Algeria,28.0339,1.6596,2020-03-02,3,Algérie
10908,Algeria,28.0339,1.6596,2020-03-03,5,Algérie
11174,Algeria,28.0339,1.6596,2020-03-04,12,Algérie
11440,Algeria,28.0339,1.6596,2020-03-05,12,Algérie
11706,Algeria,28.0339,1.6596,2020-03-06,17,Algérie
11972,Algeria,28.0339,1.6596,2020-03-07,17,Algérie
12238,Algeria,28.0339,1.6596,2020-03-08,19,Algérie
12504,Algeria,28.0339,1.6596,2020-03-09,20,Algérie
12770,Algeria,28.0339,1.6596,2020-03-10,20,Algérie
13036,Algeria,28.0339,1.6596,2020-03-11,20,Algérie
13302,Algeria,28.0339,1.6596,2020-03-12,24,Algérie
13568,Algeria,28.0339,1.6596,2020-03-13,26,Algérie
13834,Algeria,28.0339,1.6596,2020-03-14,37,Algérie
14100,Algeria,28.0339,1.6596,2020-03-15,48,Algérie
14366,Algeria,28.0339,1.6596,2020-03-16,54,Algérie
14632,Algeria,28.0339,1.6596,2020-03-17,60,Algérie
14898,Algeria,28.0339,1.6596,2020-03-18,74,Algérie
15164,Algeria,28.0339,1.6596,2020-03-19,87,Algérie
15430,Algeria,28.0339,1.6596,2020-03-20,90,Algérie
15696,Algeria,28.0339,1.6596,2020-03-21,139,Algérie
15962,Algeria,28.0339,1.6596,2020-03-22,201,Algérie
16228,Algeria,28.0339,1.6596,2020-03-23,230,Algérie
16494,Algeria,28.0339,1.6596,2020-03-24,264,Algérie
16760,Algeria,28.0339,1.6596,2020-03-25,302,Algérie
17026,Algeria,28.0339,1.6596,2020-03-26,367,Algérie
17292,Algeria,28.0339,1.6596,2020-03-27,409,Algérie
17558,Algeria,28.0339,1.6596,2020-03-28,454,Algérie
17824,Algeria,28.0339,1.6596,2020-03-29,511,Algérie
18090,Algeria,28.0339,1.6596,2020-03-30,584,Algérie
18356,Algeria,28.0339,1.6596,2020-03-31,716,Algérie
18622,Algeria,28.0339,1.6596,2020-04-01,847,Algérie
18888,Algeria,28.0339,1.6596,2020-04-02,986,Algérie
19154,Algeria,28.0339,1.6596,2020-04-03,1171,Algérie
19420,Algeria,28.0339,1.6596,2020-04-04,1251,Algérie
19686,Algeria,28.0339,1.6596,2020-04-05,1320,Algérie
19952,Algeria,28.0339,1.6596,2020-04-06,1423,Algérie
20218,Algeria,28.0339,1.6596,2020-04-07,1468,Algérie
20484,Algeria,28.0339,1.6596,2020-04-08,1572,Algérie
20750,Algeria,28.0339,1.6596,2020-04-09,1666,Algérie
21016,Algeria,28.0339,1.6596,2020-04-10,1761,Algérie
21282,Algeria,28.0339,1.6596,2020-04-11,1825,Algérie
21548,Algeria,28.0339,1.6596,2020-04-12,1914,Algérie
21814,Algeria,28.0339,1.6596,2020-04-13,1983,Algérie
22080,Algeria,28.0339,1.6596,2020-04-14,2070,Algérie
22346,Algeria,28.0339,1.6596,2020-04-15,2160,Algérie
22612,Algeria,28.0339,1.6596,2020-04-16,2268,Algérie
22878,Algeria,28.0339,1.6596,2020-04-17,2418,Algérie
23144,Algeria,28.0339,1.6596,2020-04-18,2534,Algérie
23410,Algeria,28.0339,1.6596,2020-04-19,2629,Algérie
23676,Algeria,28.0339,1.6596,2020-04-20,2718,Algérie
23942,Algeria,28.0339,1.6596,2020-04-21,2811,Algérie
24208,Algeria,28.0339,1.6596,2020-04-22,2910,Algérie
24474,Algeria,28.0339,1.6596,2020-04-23,3007,Algérie
24740,Algeria,28.0339,1.6596,2020-04-24,3127,Algérie
25006,Algeria,28.0339,1.6596,2020-04-25,3256,Algérie
25272,Algeria,28.0339,1.6596,2020-04-26,3382,Algérie
25538,Algeria,28.0339,1.6596,2020-04-27,3517,Algérie
25804,Algeria,28.0339,1.6596,2020-04-28,3649,Algérie
26070,Algeria,28.0339,1.6596,2020-04-29,3848,Algérie
26336,Algeria,28.0339,1.6596,2020-04-30,4006,Algérie
26602,Algeria,28.0339,1.6596,2020-05-01,4154,Algérie
26868,Algeria,28.0339,1.6596,2020-05-02,4295,Algérie
27134,Algeria,28.0339,1.6596,2020-05-03,4474,Algérie
27400,Algeria,28.0339,1.6596,2020-05-04,4648,Algérie
27666,Algeria,28.0339,1.6596,2020-05-05,4838,Algérie
27932,Algeria,28.0339,1.6596,2020-05-06,4997,Algérie
28198,Algeria,28.0339,1.6596,2020-05-07,5182,Algérie
28464,Algeria,28.0339,1.6596,2020-05-08,5369,Algérie
28730,Algeria,28.0339,1.6596,2020-05-09,5558,Algérie
28996,Algeria,28.0339,1.6596,2020-05-10,5723,Algérie
29262,Algeria,28.0339,1.6596,2020-05-11,5891,Algérie
29528,Algeria,28.0339,1.6596,2020-05-12,6067,Algérie
29794,Algeria,28.0339,1.6596,2020-05-13,6253,Algérie
30060,Algeria,28.0339,1.6596,2020-05-14,6442,Algérie
30326,Algeria,28.0339,1.6596,2020-05-15,6629,Algérie
30592,Algeria,28.0339,1.6596,2020-05-16,6821,Algérie
30858,Algeria,28.0339,1.6596,2020-05-17,7019,Algérie
31124,Algeria,28.0339,1.6596,2020-05-18,7201,Algérie
31390,Algeria,28.0339,1.6596,2020-05-19,7377,Algérie
31656,Algeria,28.0339,1.6596,2020-05-20,7542,Algérie
31922,Algeria,28.0339,1.6596,2020-05-21,7728,Algérie
32188,Algeria,28.0339,1.6596,2020-05-22,7918,Algérie
32454,Algeria,28.0339,1.6596,2020-05-23,8113,Algérie
32720,Algeria,28.0339,1.6596,2020-05-24,8306,Algérie
32986,Algeria,28.0339,1.6596,2020-05-25,8503,Algérie
33252,Algeria,28.0339,1.6596,2020-05-26,8697,Algérie
33518,Algeria,28.0339,1.6596,2020-05-27,8857,Algérie
33784,Algeria,28.0339,1.6596,2020-05-28,8997,Algérie
34050,Algeria,28.0339,1.6596,2020-05-29,9134,Algérie
34316,Algeria,28.0339,1.6596,2020-05-30,9267,Algérie
34582,Algeria,28.0339,1.6596,2020-05-31,9394,Algérie
34848,Algeria,28.0339,1.6596,2020-06-01,9513,Algérie
35114,Algeria,28.0339,1.6596,2020-06-02,9626,Algérie
35380,Algeria,28.0339,1.6596,2020-06-03,9733,Algérie
35646,Algeria,28.0339,1.6596,2020-06-04,9831,Algérie
35912,Algeria,28.0339,1.6596,2020-06-05,9935,Algérie
36178,Algeria,28.0339,1.6596,2020-06-06,10050,Algérie
36444,Algeria,28.0339,1.6596,2020-06-07,10154,Algérie
36710,Algeria,28.0339,1.6596,2020-06-08,10265,Algérie
36976,Algeria,28.0339,1.6596,2020-06-09,10382,Algérie
37242,Algeria,28.0339,1.6596,2020-06-10,10484,Algérie
37508,Algeria,28.0339,1.6596,2020-06-11,10589,Algérie
37774,Algeria,28.0339,1.6596,2020-06-12,10698,Algérie
38040,Algeria,28.0339,1.6596,2020-06-13,10810,Algérie
38306,Algeria,28.0339,1.6596,2020-06-14,10919,Algérie
38572,Algeria,28.0339,1.6596,2020-06-15,11031,Algérie
38838,Algeria,28.0339,1.6596,2020-06-16,11147,Algérie
39104,Algeria,28.0339,1.6596,2020-06-17,11268,Algérie
39370,Algeria,28.0339,1.6596,2020-06-18,11385,Algérie
39636,Algeria,28.0339,1.6596,2020-06-19,11504,Algérie
39902,Algeria,28.0339,1.6596,2020-06-20,11631,Algérie
40168,Algeria,28.0339,1.6596,2020-06-21,11771,Algérie
40434,Algeria,28.0339,1.6596,2020-06-22,11920,Algérie
40700,Algeria,28.0339,1.6596,2020-06-23,12076,Algérie
40966,Algeria,28.0339,1.6596,2020-06-24,12248,Algérie
41232,Algeria,28.0339,1.6596,2020-06-25,12445,Algérie
41498,Algeria,28.0339,1.6596,2020-06-26,12685,Algérie
41764,Algeria,28.0339,1.6596,2020-06-27,12968,Algérie
42030,Algeria,28.0339,1.6596,2020-06-28,13273,Algérie
42296,Algeria,28.0339,1.6596,2020-06-29,13571,Algérie
42562,Algeria,28.0339,1.6596,2020-06-30,13907,Algérie
42828,Algeria,28.0339,1.6596,2020-07-01,14272,Algérie
43094,Algeria,28.0339,1.6596,2020-07-02,14657,Algérie
43360,Algeria,28.0339,1.6596,2020-07-03,15070,Algérie
43626,Algeria,28.0339,1.6596,2020-07-04,15500,Algérie
43892,Algeria,28.0339,1.6596,2020-07-05,15941,Algérie
44158,Algeria,28.0339,1.6596,2020-07-06,16404,Algérie
44424,Algeria,28.0339,1.6596,2020-07-07,16879,Algérie
44690,Algeria,28.0339,1.6596,2020-07-08,17348,Algérie
44956,Algeria,28.0339,1.6596,2020-07-09,17808,Algérie
45222,Algeria,28.0339,1.6596,2020-07-10,18242,Algérie
45488,Algeria,28.0339,1.6596,2020-07-11,18712,Algérie
45754,Algeria,28.0339,1.6596,2020-07-12,19195,Algérie
46020,Algeria,28.0339,1.6596,2020-07-13,19689,Algérie
46286,Algeria,28.0339,1.6596,2020-07-14,20216,Algérie
46552,Algeria,28.0339,1.6596,2020-07-15,20770,Algérie
46818,Algeria,28.0339,1.6596,2020-07-16,21355,Algérie
47084,Algeria,28.0339,1.6596,2020-07-17,21948,Algérie
47350,Algeria,28.0339,1.6596,2020-07-18,22549,Algérie
47616,Algeria,28.0339,1.6596,2020-07-19,23084,Algérie
47882,Algeria,28.0339,1.6596,2020-07-20,23691,Algérie
48148,Algeria,28.0339,1.6596,2020-07-21,24278,Algérie
48414,Algeria,28.0339,1.6596,2020-07-22,24872,Algérie
48680,Algeria,28.0339,1.6596,2020-07-23,25484,Algérie
48946,Algeria,28.0339,1.6596,2020-07-24,26159,Algérie
49212,Algeria,28.0339,1.6596,2020-07-25,26764,Algérie
49478,Algeria,28.0339,1.6596,2020-07-26,27357,Algérie
49744,Algeria,28.0339,1.6596,2020-07-27,27973,Algérie
50010,Algeria,28.0339,1.6596,2020-07-28,28615,Algérie
50276,Algeria,28.0339,1.6596,2020-07-29,29229,Algérie
50542,Algeria,28.0339,1.6596,2020-07-30,29831,Algérie
50808,Algeria,28.0339,1.6596,2020-07-31,30394,Algérie
51074,Algeria,28.0339,1.6596,2020-08-01,30950,Algérie
51340,Algeria,28.0339,1.6596,2020-08-02,31465,Algérie
51606,Algeria,28.0339,1.6596,2020-08-03,31972,Algérie
51872,Algeria,28.0339,1.6596,2020-08-04,32504,Algérie
52138,Algeria,28.0339,1.6596,2020-08-05,33055,Algérie
52404,Algeria,28.0339,1.6596,2020-08-06,33626,Algérie
52670,Algeria,28.0339,1.6596,2020-08-07,34155,Algérie
52936,Algeria,28.0339,1.6596,2020-08-08,34693,Algérie
53202,Algeria,28.0339,1.6596,2020-08-09,35160,Algérie
53468,Algeria,28.0339,1.6596,2020-08-10,35712,Algérie
53734,Algeria,28.0339,1.6596,2020-08-11,36204,Algérie
54000,Algeria,28.0339,1.6596,2020-08-12,36699,Algérie
54266,Algeria,28.0339,1.6596,2020-08-13,37187,Algérie
54532,Algeria,28.0339,1.6596,2020-08-14,37664,Algérie
54798,Algeria,28.0339,1.6596,2020-08-15,38133,Algérie
55064,Algeria,28.0339,1.6596,2020-08-16,38583,Algérie
55330,Algeria,28.0339,1.6596,2020-08-17,39025,Algérie
55596,Algeria,28.0339,1.6596,2020-08-18,39444,Algérie
55862,Algeria,28.0339,1.6596,2020-08-19,39847,Algérie
56128,Algeria,28.0339,1.6596,2020-08-20,40258,Algérie
56394,Algeria,28.0339,1.6596,2020-08-21,40667,Algérie
56660,Algeria,28.0339,1.6596,2020-08-22,41068,Algérie
56926,Algeria,28.0339,1.6596,2020-08-23,41460,Algérie
57192,Algeria,28.0339,1.6596,2020-08-24,41858,Algérie
57458,Algeria,28.0339,1.6596,2020-08-25,42228,Algérie
57724,Algeria,28.0339,1.6596,2020-08-26,42619,Algérie
57990,Algeria,28.0339,1.6596,2020-08-27,43016,Algérie
58256,Algeria,28.0339,1.6596,2020-08-28,43403,Algérie
58522,Algeria,28.0339,1.6596,2020-08-29,43781,Algérie
58788,Algeria,28.0339,1.6596,2020-08-30,44146,Algérie
59054,Algeria,28.0339,1.6596,2020-08-31,44494,Algérie
59320,Algeria,28.0339,1.6596,2020-09-01,44833,Algérie
59586,Algeria,28.0339,1.6596,2020-09-02,45158,Algérie
59852,Algeria,28.0339,1.6596,2020-09-03,45469,Algérie
60118,Algeria,28.0339,1.6596,2020-09-04,45773,Algérie
60384,Algeria,28.0339,1.6596,2020-09-05,46071,Algérie
60650,Algeria,28.0339,1.6596,2020-09-06,46364,Algérie
60916,Algeria,28.0339,1.6596,2020-09-07,46653,Algérie
3,Andorra,42.5063,1.5218,2020-01-22,0,Andorre
269,Andorra,42.5063,1.5218,2020-01-23,0,Andorre
535,Andorra,42.5063,1.5218,2020-01-24,0,Andorre
801,Andorra,42.5063,1.5218,2020-01-25,0,Andorre
1067,Andorra,42.5063,1.5218,2020-01-26,0,Andorre
1333,Andorra,42.5063,1.5218,2020-01-27,0,Andorre
1599,Andorra,42.5063,1.5218,2020-01-28,0,Andorre
1865,Andorra,42.5063,1.5218,2020-01-29,0,Andorre
2131,Andorra,42.5063,1.5218,2020-01-30,0,Andorre
2397,Andorra,42.5063,1.5218,2020-01-31,0,Andorre
2663,Andorra,42.5063,1.5218,2020-02-01,0,Andorre
2929,Andorra,42.5063,1.5218,2020-02-02,0,Andorre
3195,Andorra,42.5063,1.5218,2020-02-03,0,Andorre
3461,Andorra,42.5063,1.5218,2020-02-04,0,Andorre
3727,Andorra,42.5063,1.5218,2020-02-05,0,Andorre
3993,Andorra,42.5063,1.5218,2020-02-06,0,Andorre
4259,Andorra,42.5063,1.5218,2020-02-07,0,Andorre
4525,Andorra,42.5063,1.5218,2020-02-08,0,Andorre
4791,Andorra,42.5063,1.5218,2020-02-09,0,Andorre
5057,Andorra,42.5063,1.5218,2020-02-10,0,Andorre
5323,Andorra,42.5063,1.5218,2020-02-11,0,Andorre
5589,Andorra,42.5063,1.5218,2020-02-12,0,Andorre
5855,Andorra,42.5063,1.5218,2020-02-13,0,Andorre
6121,Andorra,42.5063,1.5218,2020-02-14,0,Andorre
6387,Andorra,42.5063,1.5218,2020-02-15,0,Andorre
6653,Andorra,42.5063,1.5218,2020-02-16,0,Andorre
6919,Andorra,42.5063,1.5218,2020-02-17,0,Andorre
7185,Andorra,42.5063,1.5218,2020-02-18,0,Andorre
7451,Andorra,42.5063,1.5218,2020-02-19,0,Andorre
7717,Andorra,42.5063,1.5218,2020-02-20,0,Andorre
7983,Andorra,42.5063,1.5218,2020-02-21,0,Andorre
8249,Andorra,42.5063,1.5218,2020-02-22,0,Andorre
8515,Andorra,42.5063,1.5218,2020-02-23,0,Andorre
8781,Andorra,42.5063,1.5218,2020-02-24,0,Andorre
9047,Andorra,42.5063,1.5218,2020-02-25,0,Andorre
9313,Andorra,42.5063,1.5218,2020-02-26,0,Andorre
9579,Andorra,42.5063,1.5218,2020-02-27,0,Andorre
9845,Andorra,42.5063,1.5218,2020-02-28,0,Andorre
10111,Andorra,42.5063,1.5218,2020-02-29,0,Andorre
10377,Andorra,42.5063,1.5218,2020-03-01,0,Andorre
10643,Andorra,42.5063,1.5218,2020-03-02,1,Andorre
10909,Andorra,42.5063,1.5218,2020-03-03,1,Andorre
11175,Andorra,42.5063,1.5218,2020-03-04,1,Andorre
11441,Andorra,42.5063,1.5218,2020-03-05,1,Andorre
11707,Andorra,42.5063,1.5218,2020-03-06,1,Andorre
11973,Andorra,42.5063,1.5218,2020-03-07,1,Andorre
12239,Andorra,42.5063,1.5218,2020-03-08,1,Andorre
12505,Andorra,42.5063,1.5218,2020-03-09,1,Andorre
12771,Andorra,42.5063,1.5218,2020-03-10,1,Andorre
13037,Andorra,42.5063,1.5218,2020-03-11,1,Andorre
13303,Andorra,42.5063,1.5218,2020-03-12,1,Andorre
13569,Andorra,42.5063,1.5218,2020-03-13,1,Andorre
13835,Andorra,42.5063,1.5218,2020-03-14,1,Andorre
14101,Andorra,42.5063,1.5218,2020-03-15,1,Andorre
14367,Andorra,42.5063,1.5218,2020-03-16,2,Andorre
14633,Andorra,42.5063,1.5218,2020-03-17,39,Andorre
14899,Andorra,42.5063,1.5218,2020-03-18,39,Andorre
15165,Andorra,42.5063,1.5218,2020-03-19,53,Andorre
15431,Andorra,42.5063,1.5218,2020-03-20,75,Andorre
15697,Andorra,42.5063,1.5218,2020-03-21,88,Andorre
15963,Andorra,42.5063,1.5218,2020-03-22,113,Andorre
16229,Andorra,42.5063,1.5218,2020-03-23,133,Andorre
16495,Andorra,42.5063,1.5218,2020-03-24,164,Andorre
16761,Andorra,42.5063,1.5218,2020-03-25,188,Andorre
17027,Andorra,42.5063,1.5218,2020-03-26,224,Andorre
17293,Andorra,42.5063,1.5218,2020-03-27,267,Andorre
17559,Andorra,42.5063,1.5218,2020-03-28,308,Andorre
17825,Andorra,42.5063,1.5218,2020-03-29,334,Andorre
18091,Andorra,42.5063,1.5218,2020-03-30,370,Andorre
18357,Andorra,42.5063,1.5218,2020-03-31,376,Andorre
18623,Andorra,42.5063,1.5218,2020-04-01,390,Andorre
18889,Andorra,42.5063,1.5218,2020-04-02,428,Andorre
19155,Andorra,42.5063,1.5218,2020-04-03,439,Andorre
19421,Andorra,42.5063,1.5218,2020-04-04,466,Andorre
19687,Andorra,42.5063,1.5218,2020-04-05,501,Andorre
19953,Andorra,42.5063,1.5218,2020-04-06,525,Andorre
20219,Andorra,42.5063,1.5218,2020-04-07,545,Andorre
20485,Andorra,42.5063,1.5218,2020-04-08,564,Andorre
20751,Andorra,42.5063,1.5218,2020-04-09,583,Andorre
21017,Andorra,42.5063,1.5218,2020-04-10,601,Andorre
21283,Andorra,42.5063,1.5218,2020-04-11,601,Andorre
21549,Andorra,42.5063,1.5218,2020-04-12,638,Andorre
21815,Andorra,42.5063,1.5218,2020-04-13,646,Andorre
22081,Andorra,42.5063,1.5218,2020-04-14,659,Andorre
22347,Andorra,42.5063,1.5218,2020-04-15,673,Andorre
22613,Andorra,42.5063,1.5218,2020-04-16,673,Andorre
22879,Andorra,42.5063,1.5218,2020-04-17,696,Andorre
23145,Andorra,42.5063,1.5218,2020-04-18,704,Andorre
23411,Andorra,42.5063,1.5218,2020-04-19,713,Andorre
23677,Andorra,42.5063,1.5218,2020-04-20,717,Andorre
23943,Andorra,42.5063,1.5218,2020-04-21,717,Andorre
24209,Andorra,42.5063,1.5218,2020-04-22,723,Andorre
24475,Andorra,42.5063,1.5218,2020-04-23,723,Andorre
24741,Andorra,42.5063,1.5218,2020-04-24,731,Andorre
25007,Andorra,42.5063,1.5218,2020-04-25,738,Andorre
25273,Andorra,42.5063,1.5218,2020-04-26,738,Andorre
25539,Andorra,42.5063,1.5218,2020-04-27,743,Andorre
25805,Andorra,42.5063,1.5218,2020-04-28,743,Andorre
26071,Andorra,42.5063,1.5218,2020-04-29,743,Andorre
26337,Andorra,42.5063,1.5218,2020-04-30,745,Andorre
26603,Andorra,42.5063,1.5218,2020-05-01,745,Andorre
26869,Andorra,42.5063,1.5218,2020-05-02,747,Andorre
27135,Andorra,42.5063,1.5218,2020-05-03,748,Andorre
27401,Andorra,42.5063,1.5218,2020-05-04,750,Andorre
27667,Andorra,42.5063,1.5218,2020-05-05,751,Andorre
27933,Andorra,42.5063,1.5218,2020-05-06,751,Andorre
28199,Andorra,42.5063,1.5218,2020-05-07,752,Andorre
28465,Andorra,42.5063,1.5218,2020-05-08,752,Andorre
28731,Andorra,42.5063,1.5218,2020-05-09,754,Andorre
28997,Andorra,42.5063,1.5218,2020-05-10,755,Andorre
29263,Andorra,42.5063,1.5218,2020-05-11,755,Andorre
29529,Andorra,42.5063,1.5218,2020-05-12,758,Andorre
29795,Andorra,42.5063,1.5218,2020-05-13,760,Andorre
